Main;Probabilite
1-1;0.066010
1-2;0.267350
1-3;0.267880
2-1;0.265260
2-2;0.066730
2-3;0.266280
3-3;0.266910
,,,1194,0.280570
,,,1195,0.261088
,,,1196,0.262542
,,,1197,0.236424
,,,1198,0.271285
,,,1199,0.256047
,,,1200,0.262500
,,,1201,0.280600
,,,1202,0.267055
,,,1203,0.277639
,,,1204,0.266611
,,,1205,0.249793
,,,1206,0.266169
,,,1207,0.268434
,,,1208,0.265728
,,,1209,0.279570
,,,1210,0.246281
,,,1211,0.265070
,,,1212,0.261551
,,,1213,0.252267
,,,1214,0.265239
,,,1215,0.267490
,,,1216,0.259868
,,,1217,0.262120
,,,1218,0.266010
,,,1219,0.270714
,,,1220,0.257377
,,,1221,0.275184
,,,1222,0.265139
,,,1223,0.287817
,,,1224,0.261438
,,,1225,0.227755
,,,1226,0.283850
,,,1227,0.278729
,,,1228,0.250814
,,,1229,0.262002
,,,1230,0.273984
,,,1231,0.256702
,,,1232,0.258929
,,,1233,0.263585
,,,1234,0.276337
,,,1235,0.267206
,,,1236,0.258900
,,,1237,0.266774
,,,1238,0.268174
,,,1239,0.264730
,,,1240,0.254839
,,,1241,0.273973
,,,1242,0.275362
,,,1243,0.276750
,,,1244,0.256431
,,,1245,0.268273
,,,1246,0.279294
,,,1247,0.267041
,,,1248,0.260417
,,,1249,0.253002
,,,1250,0.248000
,,,1251,0.250999
,,,1252,0.262780
,,,1253,0.263368
,,,1254,0.288676
,,,1255,0.278884
,,,1256,0.275478
,,,1257,0.243437
,,,1258,0.271860
,,,1259,0.274821
,,,1260,0.261905
,,,1261,0.252974
,,,1262,0.256735
,,,1263,0.256532
,,,1264,0.250000
,,,1265,0.275889
,,,1266,0.262243
,,,1267,0.247040
,,,1268,0.294953
,,,1269,0.267139
,,,1270,0.252756
,,,1271,0.271440
,,,1272,0.275943
,,,1273,0.271013
,,,1274,0.265306
,,,1275,0.268235
,,,1276,0.253918
,,,1277,0.252153
,,,1278,0.259781
,,,1279,0.270524
,,,1280,0.270313
,,,1281,0.265418
,,,1282,0.275351
,,,1283,0.268901
,,,1284,0.259346
,,,1285,0.273930
,,,1286,0.261275
,,,1287,0.242424
,,,1288,0.267857
,,,1289,0.258340
,,,1290,0.255039
,,,1291,0.271108
,,,1292,0.260836
,,,1293,0.252900
,,,1294,0.283617
,,,1295,0.264093
,,,1296,0.250000
,,,1297,0.265998
,,,1298,0.275039
,,,1299,0.260970
,,,1300,0.240769
,,,1301,0.280553
,,,1302,0.266513
,,,1303,0.259401
,,,1304,0.273773
,,,1305,0.277395
,,,1306,0.238132
,,,1307,0.277735
,,,1308,0.255352
,,,1309,0.279603
,,,1310,0.242748
,,,1311,0.243326
,,,1312,0.275152
,,,1313,0.250571
,,,1314,0.297565
,,,1315,0.282890
,,,1316,0.263678
,,,1317,0.268793
,,,1318,0.264795
,,,1319,0.269143
,,,1320,0.289394
,,,1321,0.269493
,,,1322,0.238275
,,,1323,0.272109
,,,1324,0.259819
,,,1325,0.261887
,,,1326,0.267722
,,,1327,0.268274
,,,1328,0.283886
,,,1329,0.264108
,,,1330,0.264662
,,,1331,0.260706
,,,1332,0.281532
,,,1333,0.246812
,,,1334,0.272114
,,,1335,0.265918
,,,1336,0.256737
,,,1337,0.259536
,,,1338,0.263079
,,,1339,0.253921
,,,1340,0.253731
,,,1341,0.264728
,,,1342,0.249627
